code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,season_x
2293141,34,TRUE,TRUE,331,2023-05-02T19:00:00Z,90,FALSE,TRUE,6,1,1,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 708}], 'h': [{'value': 2, 'element': 7}, {'value': 1, 'element': 28}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 132}], 'h': [{'value': 3, 'element': 3}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 132}, {'value': 1, 'element': 148}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 133}], 'h': [{'value': 3, 'element': 15}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 708}], 'h': [{'value': 3, 'element': 7}, {'value': 2, 'element': 3}, {'value': 1, 'element': 28}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 708}, {'value': 25, 'element': 132}, {'value': 20, 'element': 128}, {'value': 19, 'element': 133}, {'value': 18, 'element': 272}, {'value': 15, 'element': 134}, {'value': 11, 'element': 127}, {'value': 11, 'element': 724}, {'value': 9, 'element': 139}, {'value': 7, 'element': 699}, {'value': 6, 'element': 304}, {'value': 3, 'element': 141}, {'value': 2, 'element': 145}, {'value': 2, 'element': 617}, {'value': 1, 'element': 135}], 'h': [{'value': 52, 'element': 7}, {'value': 38, 'element': 3}, {'value': 28, 'element': 28}, {'value': 18, 'element': 710}, {'value': 16, 'element': 10}, {'value': 16, 'element': 313}, {'value': 15, 'element': 15}, {'value': 14, 'element': 130}, {'value': 12, 'element': 16}, {'value': 9, 'element': 13}, {'value': 6, 'element': 111}, {'value': 3, 'element': 5}, {'value': 3, 'element': 6}, {'value': 3, 'element': 8}, {'value': 2, 'element': 19}, {'value': 1, 'element': 23}]}]",3,4,75241,2022_23
2293085,34,TRUE,TRUE,276,2023-05-03T19:00:00Z,90,FALSE,TRUE,9,0,12,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 283}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 297}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 2}], 'h': [{'value': 3, 'element': 281}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 281}, {'value': 3, 'element': 283}, {'value': 1, 'element': 285}]}, {'identifier': 'bps', 'a': [{'value': 21, 'element': 217}, {'value': 17, 'element': 1}, {'value': 16, 'element': 209}, {'value': 14, 'element': 220}, {'value': 14, 'element': 470}, {'value': 12, 'element': 2}, {'value': 11, 'element': 200}, {'value': 10, 'element': 614}, {'value': 5, 'element': 212}, {'value': 5, 'element': 231}, {'value': 5, 'element': 726}, {'value': 4, 'element': 211}, {'value': 4, 'element': 618}, {'value': 3, 'element': 204}, {'value': 2, 'element': 205}, {'value': 2, 'element': 562}], 'h': [{'value': 31, 'element': 281}, {'value': 31, 'element': 283}, {'value': 30, 'element': 285}, {'value': 27, 'element': 280}, {'value': 27, 'element': 290}, {'value': 23, 'element': 292}, {'value': 16, 'element': 282}, {'value': 14, 'element': 275}, {'value': 11, 'element': 297}, {'value': 10, 'element': 291}, {'value': 6, 'element': 293}, {'value': 6, 'element': 294}, {'value': 4, 'element': 680}, {'value': 3, 'element': 274}, {'value': 3, 'element': 288}, {'value': 2, 'element': 284}]}]",2,4,75186,2022_23
2293086,34,TRUE,TRUE,277,2023-05-03T19:00:00Z,90,FALSE,TRUE,19,0,13,3,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 308}, {'value': 1, 'element': 314}, {'value': 1, 'element': 318}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 303}, {'value': 1, 'element': 305}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 509}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 455}], 'h': [{'value': 2, 'element': 324}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 308}, {'value': 2, 'element': 318}, {'value': 1, 'element': 324}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 455}, {'value': 15, 'element': 463}, {'value': 14, 'element': 457}, {'value': 12, 'element': 456}, {'value': 11, 'element': 545}, {'value': 11, 'element': 588}, {'value': 6, 'element': 458}, {'value': 6, 'element': 603}, {'value': 5, 'element': 469}, {'value': 3, 'element': 30}, {'value': 3, 'element': 465}, {'value': 3, 'element': 509}, {'value': 2, 'element': 471}, {'value': 1, 'element': 464}], 'h': [{'value': 43, 'element': 308}, {'value': 31, 'element': 318}, {'value': 30, 'element': 324}, {'value': 29, 'element': 305}, {'value': 27, 'element': 312}, {'value': 23, 'element': 299}, {'value': 23, 'element': 303}, {'value': 20, 'element': 302}, {'value': 15, 'element': 314}, {'value': 15, 'element': 315}, {'value': 13, 'element': 311}, {'value': 13, 'element': 319}, {'value': 3, 'element': 325}, {'value': 3, 'element': 610}]}]",2,5,75187,2022_23
2293083,34,TRUE,TRUE,274,2023-05-04T19:00:00Z,90,FALSE,TRUE,14,0,5,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 116}]}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 332}, {'value': 1, 'element': 342}, {'value': 1, 'element': 593}, {'value': 1, 'element': 609}], 'h': [{'value': 1, 'element': 106}, {'value': 1, 'element': 108}, {'value': 1, 'element': 120}, {'value': 1, 'element': 559}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 327}], 'h': [{'value': 5, 'element': 102}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 116}, {'value': 2, 'element': 102}, {'value': 1, 'element': 586}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 327}, {'value': 17, 'element': 333}, {'value': 12, 'element': 337}, {'value': 12, 'element': 341}, {'value': 11, 'element': 332}, {'value': 10, 'element': 335}, {'value': 9, 'element': 331}, {'value': 9, 'element': 342}, {'value': 6, 'element': 345}, {'value': 5, 'element': 593}, {'value': 3, 'element': 340}, {'value': 3, 'element': 728}, {'value': 2, 'element': 701}, {'value': -2, 'element': 609}], 'h': [{'value': 38, 'element': 116}, {'value': 34, 'element': 102}, {'value': 28, 'element': 586}, {'value': 23, 'element': 106}, {'value': 21, 'element': 108}, {'value': 13, 'element': 149}, {'value': 11, 'element': 120}, {'value': 8, 'element': 107}, {'value': 6, 'element': 103}, {'value': 4, 'element': 123}, {'value': 4, 'element': 124}, {'value': 3, 'element': 679}, {'value': 2, 'element': 125}, {'value': 2, 'element': 559}]}]",3,3,75184,2022_23
2293150,35,TRUE,TRUE,341,2023-05-06T14:00:00Z,90,FALSE,TRUE,6,3,3,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 148}, {'value': 1, 'element': 689}, {'value': 1, 'element': 690}], 'h': [{'value': 1, 'element': 718}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 134}, {'value': 1, 'element': 135}, {'value': 1, 'element': 304}], 'h': [{'value': 1, 'element': 69}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 134}, {'value': 1, 'element': 689}, {'value': 1, 'element': 699}], 'h': [{'value': 1, 'element': 576}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 133}], 'h': [{'value': 2, 'element': 574}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 148}, {'value': 2, 'element': 690}, {'value': 1, 'element': 134}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 36, 'element': 148}, {'value': 26, 'element': 690}, {'value': 25, 'element': 134}, {'value': 24, 'element': 689}, {'value': 21, 'element': 135}, {'value': 19, 'element': 128}, {'value': 19, 'element': 133}, {'value': 19, 'element': 141}, {'value': 16, 'element': 724}, {'value': 11, 'element': 304}, {'value': 8, 'element': 139}, {'value': 7, 'element': 708}, {'value': 4, 'element': 136}, {'value': 2, 'element': 127}, {'value': 2, 'element': 699}, {'value': -2, 'element': 145}], 'h': [{'value': 22, 'element': 718}, {'value': 16, 'element': 69}, {'value': 16, 'element': 73}, {'value': 14, 'element': 64}, {'value': 14, 'element': 574}, {'value': 12, 'element': 576}, {'value': 9, 'element': 57}, {'value': 8, 'element': 70}, {'value': 8, 'element': 705}, {'value': 4, 'element': 66}, {'value': 4, 'element': 714}, {'value': 3, 'element': 60}, {'value': 3, 'element': 67}, {'value': 3, 'element': 505}, {'value': 1, 'element': 75}]}]",3,2,75251,2022_23
2293154,35,TRUE,TRUE,345,2023-05-06T14:00:00Z,90,FALSE,TRUE,11,1,13,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 225}], 'h': [{'value': 2, 'element': 300}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 239}], 'h': [{'value': 2, 'element': 303}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': [{'value': 1, 'element': 300}]}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 225}, {'value': 1, 'element': 619}, {'value': 1, 'element': 720}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 578}], 'h': [{'value': 1, 'element': 307}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 300}, {'value': 2, 'element': 303}, {'value': 1, 'element': 301}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 225}, {'value': 17, 'element': 239}, {'value': 16, 'element': 578}, {'value': 13, 'element': 222}, {'value': 12, 'element': 691}, {'value': 9, 'element': 720}, {'value': 8, 'element': 244}, {'value': 4, 'element': 224}, {'value': 4, 'element': 233}, {'value': 3, 'element': 240}, {'value': 3, 'element': 246}, {'value': 2, 'element': 245}, {'value': 1, 'element': 235}, {'value': 1, 'element': 237}, {'value': -1, 'element': 227}, {'value': -1, 'element': 619}], 'h': [{'value': 45, 'element': 300}, {'value': 30, 'element': 303}, {'value': 22, 'element': 301}, {'value': 20, 'element': 573}, {'value': 16, 'element': 319}, {'value': 15, 'element': 309}, {'value': 12, 'element': 308}, {'value': 12, 'element': 314}, {'value': 11, 'element': 610}, {'value': 10, 'element': 299}, {'value': 10, 'element': 307}, {'value': 3, 'element': 311}, {'value': 3, 'element': 315}, {'value': -7, 'element': 318}]}]",2,5,75255,2022_23
2293157,35,TRUE,TRUE,348,2023-05-06T14:00:00Z,90,FALSE,TRUE,7,0,18,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 427}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 733}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 156}, {'value': 1, 'element': 159}, {'value': 1, 'element': 160}, {'value': 1, 'element': 161}, {'value': 1, 'element': 165}], 'h': [{'value': 1, 'element': 426}, {'value': 1, 'element': 432}, {'value': 1, 'element': 513}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 175}], 'h': [{'value': 2, 'element': 426}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 733}, {'value': 2, 'element': 427}, {'value': 1, 'element': 443}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 156}, {'value': 15, 'element': 167}, {'value': 13, 'element': 170}, {'value': 12, 'element': 175}, {'value': 12, 'element': 514}, {'value': 10, 'element': 160}, {'value': 10, 'element': 171}, {'value': 9, 'element': 165}, {'value': 7, 'element': 169}, {'value': 3, 'element': 163}, {'value': 2, 'element': 161}, {'value': 2, 'element': 166}], 'h': [{'value': 40, 'element': 733}, {'value': 33, 'element': 427}, {'value': 32, 'element': 443}, {'value': 28, 'element': 445}, {'value': 21, 'element': 426}, {'value': 20, 'element': 513}, {'value': 19, 'element': 432}, {'value': 11, 'element': 433}, {'value': 10, 'element': 441}, {'value': 6, 'element': 454}, {'value': 4, 'element': 428}, {'value': 3, 'element': 430}, {'value': 2, 'element': 446}, {'value': 2, 'element': 713}]}]",2,4,75258,2022_23
2293159,35,TRUE,TRUE,350,2023-05-06T14:00:00Z,90,FALSE,TRUE,2,0,20,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 489}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 480}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 39}, {'value': 1, 'element': 40}, {'value': 1, 'element': 46}], 'h': [{'value': 1, 'element': 482}, {'value': 1, 'element': 489}, {'value': 1, 'element': 625}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 31}], 'h': [{'value': 3, 'element': 478}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 489}, {'value': 2, 'element': 478}, {'value': 1, 'element': 459}, {'value': 1, 'element': 484}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 44}, {'value': 16, 'element': 31}, {'value': 13, 'element': 47}, {'value': 13, 'element': 538}, {'value': 11, 'element': 694}, {'value': 9, 'element': 37}, {'value': 9, 'element': 42}, {'value': 9, 'element': 46}, {'value': 7, 'element': 39}, {'value': 6, 'element': 711}, {'value': 4, 'element': 33}, {'value': 3, 'element': 45}, {'value': 3, 'element': 50}, {'value': 3, 'element': 53}, {'value': 1, 'element': 34}, {'value': -3, 'element': 40}], 'h': [{'value': 30, 'element': 489}, {'value': 25, 'element': 478}, {'value': 24, 'element': 459}, {'value': 24, 'element': 484}, {'value': 20, 'element': 482}, {'value': 17, 'element': 480}, {'value': 15, 'element': 682}, {'value': 14, 'element': 589}, {'value': 11, 'element': 698}, {'value': 8, 'element': 486}, {'value': 3, 'element': 516}, {'value': 2, 'element': 503}, {'value': 1, 'element': 481}, {'value': -1, 'element': 625}]}]",2,2,75260,2022_23
2293153,35,TRUE,TRUE,344,2023-05-06T16:30:00Z,90,FALSE,TRUE,4,0,12,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 283}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 280}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 85}, {'value': 1, 'element': 95}], 'h': [{'value': 1, 'element': 280}, {'value': 1, 'element': 281}, {'value': 1, 'element': 282}, {'value': 1, 'element': 290}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 81}], 'h': [{'value': 2, 'element': 281}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 280}, {'value': 2, 'element': 283}, {'value': 1, 'element': 285}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 81}, {'value': 14, 'element': 526}, {'value': 13, 'element': 92}, {'value': 12, 'element': 86}, {'value': 11, 'element': 88}, {'value': 9, 'element': 595}, {'value': 7, 'element': 93}, {'value': 6, 'element': 80}, {'value': 5, 'element': 85}, {'value': 5, 'element': 94}, {'value': 5, 'element': 510}, {'value': 3, 'element': 83}, {'value': 3, 'element': 89}, {'value': 3, 'element': 688}, {'value': 2, 'element': 95}, {'value': 2, 'element': 580}], 'h': [{'value': 38, 'element': 280}, {'value': 31, 'element': 283}, {'value': 29, 'element': 285}, {'value': 23, 'element': 281}, {'value': 20, 'element': 284}, {'value': 17, 'element': 290}, {'value': 11, 'element': 291}, {'value': 10, 'element': 282}, {'value': 7, 'element': 680}, {'value': 5, 'element': 288}, {'value': 3, 'element': 275}, {'value': 3, 'element': 292}, {'value': 3, 'element': 293}, {'value': 2, 'element': 274}, {'value': 2, 'element': 297}]}]",3,4,75254,2022_23
2293155,35,TRUE,TRUE,346,2023-05-07T15:30:00Z,90,FALSE,TRUE,1,2,15,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 7}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 19}, {'value': 1, 'element': 130}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': [{'value': 1, 'element': 366}]}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 11}], 'h': [{'value': 1, 'element': 358}, {'value': 1, 'element': 366}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 15}], 'h': [{'value': 5, 'element': 376}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 15}, {'value': 2, 'element': 7}, {'value': 1, 'element': 16}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 15}, {'value': 30, 'element': 7}, {'value': 27, 'element': 16}, {'value': 25, 'element': 710}, {'value': 24, 'element': 10}, {'value': 24, 'element': 19}, {'value': 24, 'element': 130}, {'value': 24, 'element': 313}, {'value': 17, 'element': 3}, {'value': 8, 'element': 13}, {'value': 7, 'element': 8}, {'value': 4, 'element': 23}, {'value': 4, 'element': 111}, {'value': 3, 'element': 6}, {'value': 1, 'element': 28}, {'value': -2, 'element': 11}], 'h': [{'value': 19, 'element': 376}, {'value': 17, 'element': 357}, {'value': 16, 'element': 377}, {'value': 9, 'element': 371}, {'value': 9, 'element': 373}, {'value': 7, 'element': 365}, {'value': 6, 'element': 552}, {'value': 6, 'element': 594}, {'value': 5, 'element': 374}, {'value': 4, 'element': 367}, {'value': 4, 'element': 368}, {'value': 3, 'element': 356}, {'value': 2, 'element': 369}, {'value': 1, 'element': 195}, {'value': 1, 'element': 358}, {'value': 1, 'element': 366}]}]",4,4,75256,2022_23
2293158,35,TRUE,TRUE,349,2023-05-07T18:00:00Z,90,FALSE,TRUE,14,0,19,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 464}]}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 341}, {'value': 1, 'element': 504}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 327}], 'h': [{'value': 4, 'element': 455}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 464}, {'value': 2, 'element': 472}, {'value': 1, 'element': 455}]}, {'identifier': 'bps', 'a': [{'value': 20, 'element': 337}, {'value': 17, 'element': 609}, {'value': 14, 'element': 332}, {'value': 14, 'element': 519}, {'value': 14, 'element': 593}, {'value': 13, 'element': 327}, {'value': 13, 'element': 333}, {'value': 10, 'element': 341}, {'value': 8, 'element': 504}, {'value': 6, 'element': 728}, {'value': 5, 'element': 335}, {'value': 5, 'element': 701}, {'value': 3, 'element': 331}, {'value': 3, 'element': 340}, {'value': 3, 'element': 342}, {'value': -2, 'element': 345}], 'h': [{'value': 35, 'element': 464}, {'value': 29, 'element': 472}, {'value': 28, 'element': 455}, {'value': 25, 'element': 456}, {'value': 25, 'element': 457}, {'value': 21, 'element': 588}, {'value': 18, 'element': 467}, {'value': 16, 'element': 603}, {'value': 10, 'element': 465}, {'value': 8, 'element': 468}, {'value': 4, 'element': 469}, {'value': 3, 'element': 471}, {'value': 3, 'element': 545}, {'value': 2, 'element': 509}, {'value': -3, 'element': 458}]}]",3,3,75259,2022_23
2293152,35,TRUE,TRUE,343,2023-05-08T14:00:00Z,90,FALSE,TRUE,10,3,9,5,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 264}, {'value': 1, 'element': 261}], 'h': [{'value': 2, 'element': 200}, {'value': 2, 'element': 614}, {'value': 1, 'element': 618}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 261}, {'value': 1, 'element': 271}], 'h': [{'value': 1, 'element': 211}, {'value': 1, 'element': 212}, {'value': 1, 'element': 215}, {'value': 1, 'element': 217}, {'value': 1, 'element': 618}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': [{'value': 1, 'element': 2}]}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 255}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 261}, {'value': 1, 'element': 264}, {'value': 1, 'element': 269}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 548}], 'h': [{'value': 6, 'element': 2}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 614}, {'value': 2, 'element': 200}, {'value': 1, 'element': 2}]}, {'identifier': 'bps', 'a': [{'value': 33, 'element': 264}, {'value': 31, 'element': 261}, {'value': 16, 'element': 271}, {'value': 14, 'element': 612}, {'value': 13, 'element': 259}, {'value': 12, 'element': 267}, {'value': 12, 'element': 548}, {'value': 11, 'element': 258}, {'value': 9, 'element': 709}, {'value': 7, 'element': 269}, {'value': 5, 'element': 270}, {'value': 3, 'element': 266}, {'value': 3, 'element': 715}, {'value': 2, 'element': 265}, {'value': 2, 'element': 549}, {'value': -3, 'element': 255}], 'h': [{'value': 53, 'element': 614}, {'value': 49, 'element': 200}, {'value': 36, 'element': 2}, {'value': 32, 'element': 618}, {'value': 24, 'element': 215}, {'value': 23, 'element': 217}, {'value': 18, 'element': 212}, {'value': 17, 'element': 211}, {'value': 13, 'element': 220}, {'value': 13, 'element': 470}, {'value': 11, 'element': 209}, {'value': 8, 'element': 204}, {'value': 4, 'element': 562}, {'value': 4, 'element': 726}, {'value': 3, 'element': 205}]}]",3,2,75253,2022_23
2293151,35,TRUE,TRUE,342,2023-05-08T16:30:00Z,90,FALSE,TRUE,8,5,5,1,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 185}, {'value': 2, 'element': 534}], 'h': [{'value': 1, 'element': 116}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 534}, {'value': 1, 'element': 186}, {'value': 1, 'element': 191}, {'value': 1, 'element': 577}], 'h': [{'value': 1, 'element': 124}]}, {'identifier': 'own_goals', 'a': [], 'h': [{'value': 1, 'element': 102}]}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 185}, {'value': 1, 'element': 188}, {'value': 1, 'element': 191}, {'value': 1, 'element': 577}, {'value': 1, 'element': 611}], 'h': [{'value': 1, 'element': 106}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 182}], 'h': [{'value': 1, 'element': 102}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 534}, {'value': 2, 'element': 185}], 'h': [{'value': 1, 'element': 116}]}, {'identifier': 'bps', 'a': [{'value': 76, 'element': 534}, {'value': 44, 'element': 185}, {'value': 25, 'element': 186}, {'value': 18, 'element': 194}, {'value': 16, 'element': 182}, {'value': 16, 'element': 191}, {'value': 14, 'element': 188}, {'value': 13, 'element': 199}, {'value': 10, 'element': 197}, {'value': 10, 'element': 577}, {'value': 9, 'element': 570}, {'value': 6, 'element': 611}, {'value': 2, 'element': 110}], 'h': [{'value': 29, 'element': 116}, {'value': 24, 'element': 104}, {'value': 24, 'element': 124}, {'value': 15, 'element': 120}, {'value': 12, 'element': 106}, {'value': 12, 'element': 108}, {'value': 9, 'element': 125}, {'value': 9, 'element': 586}, {'value': 8, 'element': 107}, {'value': 7, 'element': 149}, {'value': 5, 'element': 559}, {'value': 4, 'element': 102}, {'value': 2, 'element': 123}, {'value': 1, 'element': 103}, {'value': -1, 'element': 679}]}]",2,3,75252,2022_23
2293156,35,TRUE,TRUE,347,2023-05-08T19:00:00Z,90,FALSE,TRUE,17,3,16,4,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 407}, {'value': 1, 'element': 413}, {'value': 1, 'element': 693}], 'h': [{'value': 2, 'element': 397}, {'value': 1, 'element': 493}, {'value': 1, 'element': 703}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 321}, {'value': 1, 'element': 405}, {'value': 1, 'element': 407}], 'h': [{'value': 2, 'element': 394}, {'value': 1, 'element': 493}, {'value': 1, 'element': 703}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 602}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 2, 'element': 729}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 407}], 'h': [{'value': 2, 'element': 397}, {'value': 1, 'element': 493}]}, {'identifier': 'bps', 'a': [{'value': 51, 'element': 407}, {'value': 23, 'element': 321}, {'value': 22, 'element': 405}, {'value': 22, 'element': 413}, {'value': 20, 'element': 693}, {'value': 16, 'element': 410}, {'value': 12, 'element': 21}, {'value': 12, 'element': 409}, {'value': 10, 'element': 423}, {'value': 8, 'element': 401}, {'value': 8, 'element': 408}, {'value': 8, 'element': 624}, {'value': 7, 'element': 400}, {'value': 4, 'element': 731}, {'value': -2, 'element': 732}, {'value': -6, 'element': 411}], 'h': [{'value': 49, 'element': 397}, {'value': 42, 'element': 493}, {'value': 41, 'element': 703}, {'value': 24, 'element': 394}, {'value': 16, 'element': 536}, {'value': 14, 'element': 729}, {'value': 13, 'element': 730}, {'value': 10, 'element': 507}, {'value': 9, 'element': 628}, {'value': 7, 'element': 602}, {'value': 5, 'element': 388}, {'value': 3, 'element': 387}, {'value': 3, 'element': 474}, {'value': 3, 'element': 583}, {'value': 2, 'element': 523}, {'value': -2, 'element': 391}]}]",2,2,75257,2022_23
